driver_id,week_number,total_requests,accepted_rides,cancelled_rides,peak_rides_accepted,difficult_rides_accepted,raw_acceptance_score,effective_acceptance_score,decayed_score,period,period_score,is_reset_week,final_score
D031,20,49,40,5,5,8,0.8163265306122449,0.7142857142857143,0.5973136716686173,3,0.6051791449587678,False,0.5973136716686173
D031,21,46,34,3,4,6,0.7391304347826086,0.6739130434782609,0.6091950154568673,3,0.6051791449587678,False,0.6091950154568673
D031,22,40,22,0,4,0,0.55,0.55,0.60005994685869,3,0.6051791449587678,False,0.60005994685869
D031,23,31,19,1,2,5,0.6129032258064516,0.5806451612903226,0.5970767186547183,3,0.6051791449587678,False,0.5970767186547183
D031,24,20,16,3,3,2,0.8,0.65,0.6051791449587678,3,0.6051791449587678,False,0.6051791449587678
D032,1,28,18,3,1,5,0.6428571428571429,0.5357142857142857,0.5357142857142857,1,0.5674406939244392,True,0.0
D032,2,20,17,0,4,2,0.85,0.85,0.7055984555984556,1,0.5674406939244392,False,0.7055984555984556
D032,3,25,14,2,3,0,0.56,0.48,0.6179022629459947,1,0.5674406939244392,False,0.6179022629459947
D032,4,24,14,2,3,2,0.5833333333333334,0.5,0.5809031610918404,1,0.5674406939244392,False,0.5809031610918404
D032,5,34,25,5,2,2,0.7352941176470589,0.5882352941176471,0.5828802066732275,1,0.5674406939244392,False,0.5828802066732275
D032,6,21,16,3,0,2,0.7619047619047619,0.6190476190476191,0.5915903417574163,1,0.5674406939244392,False,0.5915903417574163
D032,7,24,17,3,3,2,0.7083333333333334,0.5833333333333334,0.589767395780397,1,0.5674406939244392,False,0.589767395780397
D032,8,27,15,2,1,4,0.5555555555555556,0.48148148148148145,0.5674406939244392,1,0.5674406939244392,False,0.5674406939244392
D032,9,38,23,1,3,1,0.6052631578947368,0.5789473684210527,0.5696869709162898,2,0.534505024095604,True,0.0
D032,10,33,20,1,2,1,0.6060606060606061,0.5757575757575758,0.5708207795398905,2,0.534505024095604,False,0.5708207795398905
D032,11,46,27,3,4,6,0.5869565217391305,0.5217391304347826,0.5619789040492149,2,0.534505024095604,False,0.5619789040492149
D032,12,34,18,3,0,2,0.5294117647058824,0.4411764705882353,0.54085364507339,2,0.534505024095604,False,0.54085364507339
D032,13,40,28,3,3,4,0.7,0.625,0.5552115476044707,2,0.534505024095604,False,0.5552115476044707
D032,14,30,20,3,2,4,0.6666666666666666,0.5666666666666667,0.5571266276023025,2,0.534505024095604,False,0.5571266276023025
D032,15,28,22,5,2,2,0.7857142857142857,0.6071428571428571,0.565347160242792,2,0.534505024095604,False,0.565347160242792
D032,16,32,17,5,3,5,0.53125,0.375,0.534505024095604,2,0.534505024095604,False,0.534505024095604
D032,17,32,23,4,3,2,0.71875,0.59375,0.5439904267117536,3,0.5804787466911944,True,0.0
D032,18,43,25,2,5,8,0.5813953488372093,0.5348837209302325,0.5425469854004066,3,0.5804787466911944,False,0.5425469854004066
D032,19,46,31,4,1,4,0.6739130434782609,0.5869565217391305,0.5495266863647296,3,0.5804787466911944,False,0.5495266863647296
D032,20,38,22,4,2,2,0.5789473684210527,0.47368421052631576,0.5376915922923823,3,0.5804787466911944,False,0.5376915922923823
D032,21,23,16,3,3,5,0.6956521739130435,0.5652173913043478,0.5419611244488622,3,0.5804787466911944,False,0.5419611244488622
D032,22,46,31,3,4,5,0.6739130434782609,0.6086956521739131,0.5522597025289626,3,0.5804787466911944,False,0.5522597025289626
D032,23,39,29,1,6,2,0.7435897435897436,0.717948717948718,0.5777190691620838,3,0.5804787466911944,False,0.5777190691620838
D032,24,47,32,4,2,6,0.6808510638297872,0.5957446808510638,0.5804787466911944,3,0.5804787466911944,False,0.5804787466911944
D033,1,31,21,3,4,4,0.6774193548387096,0.5806451612903226,0.5806451612903226,1,0.6137805682700633,True,0.0
D033,2,49,31,3,2,10,0.6326530612244898,0.5714285714285714,0.5756632208245112,1,0.6137805682700633,False,0.5756632208245112
D033,3,26,19,2,5,5,0.7307692307692307,0.6538461538461539,0.6060550315229145,1,0.6137805682700633,False,0.6060550315229145
D033,4,22,15,2,3,4,0.6818181818181818,0.5909090909090909,0.6013020591418456,1,0.6137805682700633,False,0.6013020591418456
D033,5,30,20,2,4,2,0.6666666666666666,0.6,0.6009509702753411,1,0.6137805682700633,False,0.6009509702753411
D033,6,41,28,2,3,6,0.6829268292682927,0.6341463414634146,0.6089453538443086,1,0.6137805682700633,False,0.6089453538443086
D033,7,30,21,1,4,5,0.7,0.6666666666666666,0.6216888112314769,1,0.6137805682700633,False,0.6216888112314769
D033,8,48,32,4,4,5,0.6666666666666666,0.5833333333333334,0.6137805682700633,1,0.6137805682700633,False,0.6137805682700633
D033,9,32,21,0,3,2,0.65625,0.65625,0.6220712440322053,2,0.5656629451281288,True,0.0
D033,10,40,30,7,7,11,0.75,0.575,0.6132797341575453,2,0.5656629451281288,False,0.6132797341575453
D033,11,33,23,2,2,4,0.696969696969697,0.6363636363636364,0.617438212791955,2,0.5656629451281288,False,0.617438212791955
D033,12,49,32,3,1,3,0.6530612244897959,0.5918367346938775,0.612961168418834,2,0.5656629451281288,False,0.612961168418834
D033,13,33,22,2,1,6,0.6666666666666666,0.6060606060606061,0.6117837246444068,2,0.5656629451281288,False,0.6117837246444068
D033,14,42,30,3,6,4,0.7142857142857143,0.6428571428571429,0.6169786144888835,2,0.5656629451281288,False,0.6169786144888835
D033,15,38,19,2,1,1,0.5,0.4473684210526316,0.5891019403750956,2,0.5656629451281288,False,0.5891019403750956
D033,16,27,14,2,1,2,0.5185185185185185,0.4444444444444444,0.5656629451281288,2,0.5656629451281288,False,0.5656629451281288
D033,17,34,26,1,5,5,0.7647058823529411,0.7352941176470589,0.5928217032005105,3,0.5909375184335308,True,0.0
D033,18,24,15,1,2,5,0.625,0.5833333333333334,0.5913177669394518,3,0.5909375184335308,False,0.5913177669394518
D033,19,30,15,2,5,2,0.5,0.43333333333333335,0.5664878724055801,3,0.5909375184335308,False,0.5664878724055801
D033,20,45,31,4,4,4,0.6888888888888889,0.6,0.5717173850007318,3,0.5909375184335308,False,0.5717173850007318
D033,21,31,19,1,1,2,0.6129032258064516,0.5806451612903226,0.573102174155724,3,0.5909375184335308,False,0.573102174155724
D033,22,22,13,1,1,1,0.5909090909090909,0.5454545454545454,0.5688355482783097,3,0.5909375184335308,False,0.5688355482783097
D033,23,33,20,1,2,0,0.6060606060606061,0.5757575757575758,0.5698991699975451,3,0.5909375184335308,False,0.5698991699975451
D033,24,41,32,3,9,5,0.7804878048780488,0.7073170731707317,0.5909375184335308,3,0.5909375184335308,False,0.5909375184335308
D034,1,20,11,1,4,0,0.55,0.5,0.5,1,0.6435888157629012,True,0.0
D034,2,32,22,2,2,3,0.6875,0.625,0.5675675675675675,1,0.6435888157629012,False,0.5675675675675675
D034,3,45,29,2,1,4,0.6444444444444445,0.6,0.5801749271137027,1,0.6435888157629012,False,0.5801749271137027
D034,4,38,25,4,2,3,0.6578947368421053,0.5526315789473685,0.5715315040041952,1,0.6435888157629012,False,0.5715315040041952
D034,5,21,14,0,1,2,0.6666666666666666,0.6666666666666666,0.5971838690546357,1,0.6435888157629012,False,0.5971838690546357
D034,6,32,25,0,2,3,0.78125,0.78125,0.6415121955702838,1,0.6435888157629012,False,0.6415121955702838
D034,7,35,28,5,4,3,0.8,0.6571428571428571,0.6449630642346255,1,0.6435888157629012,False,0.6449630642346255
D034,8,47,35,5,3,5,0.7446808510638298,0.6382978723404256,0.6435888157629012,1,0.6435888157629012,False,0.6435888157629012
D034,9,48,29,1,0,2,0.6041666666666666,0.5833333333333334,0.6318260337484941,2,0.570565745979709,True,0.0
D034,10,46,33,5,7,5,0.717391304347826,0.6086956521739131,0.6275059656857411,2,0.570565745979709,False,0.6275059656857411
D034,11,35,16,1,1,3,0.45714285714285713,0.42857142857142855,0.5916686529623414,2,0.570565745979709,False,0.5916686529623414
D034,12,27,18,5,2,1,0.6666666666666666,0.48148148148148145,0.5723997320750922,2,0.570565745979709,False,0.5723997320750922
D034,13,41,28,3,3,6,0.6829268292682927,0.6097560975609756,0.5787738531529397,2,0.570565745979709,False,0.5787738531529397
D034,14,35,22,4,2,3,0.6285714285714286,0.5142857142857142,0.5679926518252648,2,0.570565745979709,False,0.5679926518252648
D034,15,48,36,4,7,5,0.75,0.6666666666666666,0.5842104468734538,2,0.570565745979709,False,0.5842104468734538
D034,16,28,18,4,5,3,0.6428571428571429,0.5,0.570565745979709,2,0.570565745979709,False,0.570565745979709
D034,17,47,31,3,2,6,0.6595744680851063,0.5957446808510638,0.5745970132906455,3,0.6009169332841956,True,0.0
D034,18,30,21,3,3,3,0.7,0.6,0.5786234660308103,3,0.6009169332841956,False,0.5786234660308103
D034,19,23,10,1,2,0,0.43478260869565216,0.391304347826087,0.5491831354676288,3,0.6009169332841956,False,0.5491831354676288
D034,20,43,38,5,7,5,0.8837209302325582,0.7674418604651163,0.5832420518452971,3,0.6009169332841956,False,0.5832420518452971
D034,21,32,22,2,2,5,0.6875,0.625,0.5897191354844541,3,0.6009169332841956,False,0.5897191354844541
D034,22,44,28,1,7,3,0.6363636363636364,0.6136363636363636,0.5934100800371276,3,0.6009169332841956,False,0.5934100800371276
D034,23,39,30,2,3,8,0.7692307692307693,0.717948717948718,0.6125463808627927,3,0.6009169332841956,False,0.6125463808627927
D034,24,41,26,4,6,4,0.6341463414634146,0.5365853658536586,0.6009169332841956,3,0.6009169332841956,False,0.6009169332841956
D035,1,41,25,4,3,5,0.6097560975609756,0.5121951219512195,0.5121951219512195,1,0.5417378583511018,True,0.0
D035,2,33,19,1,2,1,0.5757575757575758,0.5454545454545454,0.530173188709774,1,0.5417378583511018,False,0.530173188709774
D035,3,34,23,3,3,1,0.6764705882352942,0.5882352941176471,0.5527434920753224,1,0.5417378583511018,False,0.5527434920753224
D035,4,39,25,1,4,1,0.6410256410256411,0.6153846153846154,0.572401005372084,1,0.5417378583511018,False,0.572401005372084
D035,5,38,27,3,4,3,0.7105263157894737,0.631578947368421,0.5883578201663122,1,0.5417378583511018,False,0.5883578201663122
D035,6,48,31,4,3,5,0.6458333333333334,0.5625,0.5821305262615174,1,0.5417378583511018,False,0.5821305262615174
D035,7,29,16,3,2,3,0.5517241379310345,0.4482758620689655,0.5525786826563458,1,0.5417378583511018,False,0.5525786826563458
D035,8,40,24,4,6,2,0.6,0.5,0.5417378583511018,1,0.5417378583511018,False,0.5417378583511018
D035,9,44,30,4,3,2,0.6818181818181818,0.5909090909090909,0.5513368270530024,2,0.5510544196874396,True,0.0
D035,10,34,25,5,2,3,0.7352941176470589,0.5882352941176471,0.5582283644284901,2,0.5510544196874396,False,0.5582283644284901
D035,11,21,13,2,3,0,0.6190476190476191,0.5238095238095238,0.5520279390386545,2,0.5510544196874396,False,0.5520279390386545
D035,12,31,21,2,1,4,0.6774193548387096,0.6129032258064516,0.5626734712630754,2,0.5510544196874396,False,0.5626734712630754
D035,13,28,17,4,2,3,0.6071428571428571,0.4642857142857143,0.5458855566093193,2,0.5510544196874396,False,0.5458855566093193
D035,14,30,16,2,1,2,0.5333333333333333,0.4666666666666667,0.5326416513512514,2,0.5510544196874396,False,0.5326416513512514
D035,15,41,29,3,2,4,0.7073170731707317,0.6341463414634146,0.5493246885552702,2,0.5510544196874396,False,0.5493246885552702
D035,16,25,17,3,4,5,0.68,0.56,0.5510544196874396,2,0.5510544196874396,False,0.5510544196874396
D035,17,46,28,4,5,5,0.6086956521739131,0.5217391304347826,0.54636090235326,3,0.5675512927294846,True,0.0
D035,18,39,27,1,6,5,0.6923076923076923,0.6666666666666666,0.5654297417743723,3,0.5675512927294846,False,0.5654297417743723
D035,19,23,13,1,0,1,0.5652173913043478,0.5217391304347826,0.5585630318908716,3,0.5675512927294846,False,0.5585630318908716
D035,20,42,29,3,1,2,0.6904761904761905,0.6190476190476191,0.5680015526012495,3,0.5675512927294846,False,0.5680015526012495
D035,21,31,16,0,0,5,0.5161290322580645,0.5161290322580645,0.5599555956593052,3,0.5675512927294846,False,0.5599555956593052
D035,22,42,23,0,3,2,0.5476190476190477,0.5476190476190477,0.5580518000146435,3,0.5675512927294846,False,0.5580518000146435
D035,23,36,24,5,4,2,0.6666666666666666,0.5277777777777778,0.553399968210133,3,0.5675512927294846,False,0.553399968210133
D035,24,48,32,1,5,5,0.6666666666666666,0.6458333333333334,0.5675512927294846,3,0.5675512927294846,False,0.5675512927294846
D036,1,48,30,4,5,5,0.625,0.5416666666666666,0.5416666666666666,1,0.5519733302108227,True,0.0
D036,2,49,29,1,2,3,0.5918367346938775,0.5714285714285714,0.5577541827541828,1,0.5519733302108227,False,0.5577541827541828
D036,3,37,20,3,3,3,0.5405405405405406,0.4594594594594595,0.5195443777805294,1,0.5519733302108227,False,0.5195443777805294
D036,4,39,25,3,4,2,0.6410256410256411,0.5641025641025641,0.5335272550635591,1,0.5519733302108227,False,0.5335272550635591
D036,5,26,16,3,2,1,0.6153846153846154,0.5,0.5244869237921341,1,0.5519733302108227,False,0.5244869237921341
D036,6,36,23,1,3,1,0.6388888888888888,0.6111111111111112,0.5453484763216869,1,0.5519733302108227,False,0.5453484763216869
D036,7,26,17,3,5,2,0.6538461538461539,0.5384615384615384,0.5438280084934694,1,0.5519733302108227,False,0.5438280084934694
D036,8,36,23,2,5,4,0.6388888888888888,0.5833333333333334,0.5519733302108227,1,0.5519733302108227,False,0.5519733302108227
D036,9,21,16,2,5,2,0.7619047619047619,0.6666666666666666,0.5743632051373426,2,0.5787152430527942,True,0.0
D036,10,38,22,3,4,4,0.5789473684210527,0.5,0.5604743677862621,2,0.5787152430527942,False,0.5604743677862621
D036,11,23,16,3,0,1,0.6956521739130435,0.5652173913043478,0.5613288057312148,2,0.5787152430527942,False,0.5613288057312148
D036,12,23,15,0,4,2,0.6521739130434783,0.6521739130434783,0.5772152938066233,2,0.5787152430527942,False,0.5772152938066233
D036,13,28,18,3,2,4,0.6428571428571429,0.5357142857142857,0.5701339718687797,2,0.5787152430527942,False,0.5701339718687797
D036,14,21,14,1,1,4,0.6666666666666666,0.6190476190476191,0.5783114117386399,2,0.5787152430527942,False,0.5783114117386399
D036,15,38,23,3,1,5,0.6052631578947368,0.5263157894736842,0.569765551446531,2,0.5787152430527942,False,0.569765551446531
D036,16,40,27,2,7,3,0.675,0.625,0.5787152430527942,2,0.5787152430527942,False,0.5787152430527942
D036,17,27,21,1,3,1,0.7777777777777778,0.7407407407407407,0.6046562963858608,3,0.5979116226980916,True,0.0
D036,18,21,11,2,1,1,0.5238095238095238,0.42857142857142855,0.5767462948327015,3,0.5979116226980916,False,0.5767462948327015
D036,19,48,35,1,4,4,0.7291666666666666,0.7083333333333334,0.5974273974794414,3,0.5979116226980916,False,0.5974273974794414
D036,20,33,20,2,4,2,0.6060606060606061,0.5454545454545454,0.5893171190883016,3,0.5979116226980916,False,0.5893171190883016
D036,21,46,29,0,3,6,0.6304347826086957,0.6304347826086957,0.5956948880505516,3,0.5979116226980916,False,0.5956948880505516
D036,22,37,26,3,3,3,0.7027027027027027,0.6216216216216216,0.5996959426641949,3,0.5979116226980916,False,0.5996959426641949
D036,23,33,19,1,2,3,0.5757575757575758,0.5454545454545454,0.5913613429639387,3,0.5979116226980916,False,0.5913613429639387
D036,24,41,28,2,6,4,0.6829268292682927,0.6341463414634146,0.5979116226980916,3,0.5979116226980916,False,0.5979116226980916
D037,1,40,27,3,5,5,0.675,0.6,0.6,1,0.5643188474746674,True,0.0
D037,2,36,22,2,2,6,0.6111111111111112,0.5555555555555556,0.5759759759759759,1,0.5643188474746674,False,0.5759759759759759
D037,3,27,16,1,1,3,0.5925925925925926,0.5555555555555556,0.5680380088543354,1,0.5643188474746674,False,0.5680380088543354
D037,4,23,16,2,1,2,0.6956521739130435,0.6086956521739131,0.5807968503620677,1,0.5643188474746674,False,0.5807968503620677
D037,5,26,16,1,3,1,0.6153846153846154,0.5769230769230769,0.5797523212142883,1,0.5643188474746674,False,0.5797523212142883
D037,6,30,19,2,4,2,0.6333333333333333,0.5666666666666667,0.5766009257648443,1,0.5643188474746674,False,0.5766009257648443
D037,7,28,15,3,4,2,0.5357142857142857,0.42857142857142855,0.5439196249196294,1,0.5643188474746674,False,0.5439196249196294
D037,8,42,27,0,2,3,0.6428571428571429,0.6428571428571429,0.5643188474746674,1,0.5643188474746674,False,0.5643188474746674
D037,9,30,20,3,2,2,0.6666666666666666,0.5666666666666667,0.5647771773104132,2,0.5987634768138693,True,0.0
D037,10,27,17,0,4,1,0.6296296296296297,0.6296296296296297,0.5768896886043622,2,0.5987634768138693,False,0.5768896886043622
D037,11,39,24,3,2,4,0.6153846153846154,0.5384615384615384,0.5699670011010918,2,0.5987634768138693,False,0.5699670011010918
D037,12,48,34,5,3,7,0.7083333333333334,0.6041666666666666,0.5759476487690276,2,0.5987634768138693,False,0.5759476487690276
D037,13,36,22,2,1,2,0.6111111111111112,0.5555555555555556,0.5724681434830399,2,0.5987634768138693,False,0.5724681434830399
D037,14,31,25,0,5,4,0.8064516129032258,0.8064516129032258,0.611585769382598,2,0.5987634768138693,False,0.611585769382598
D037,15,29,19,3,2,4,0.6551724137931034,0.5517241379310345,0.6017470730278174,2,0.5987634768138693,False,0.6017470730278174
D037,16,24,15,1,1,1,0.625,0.5833333333333334,0.5987634768138693,2,0.5987634768138693,False,0.5987634768138693
D037,17,39,28,2,6,2,0.717948717948718,0.6666666666666666,0.6096351006915463,3,0.5775467493995949,True,0.0
D037,18,32,20,1,3,3,0.625,0.59375,0.6071172626145096,3,0.5775467493995949,False,0.6071172626145096
D037,19,31,21,0,0,5,0.6774193548387096,0.6774193548387096,0.6181664115438874,3,0.5775467493995949,False,0.6181664115438874
D037,20,22,12,0,1,0,0.5454545454545454,0.5454545454545454,0.6068198439927868,3,0.5775467493995949,False,0.6068198439927868
D037,21,21,10,2,1,2,0.47619047619047616,0.38095238095238093,0.5717854969013779,3,0.5775467493995949,False,0.5717854969013779
D037,22,43,29,4,3,4,0.6744186046511628,0.5813953488372093,0.5732685044819082,3,0.5775467493995949,False,0.5732685044819082
D037,23,47,29,4,6,5,0.6170212765957447,0.5319148936170213,0.5669142103366667,3,0.5775467493995949,False,0.5669142103366667
D037,24,33,23,2,1,1,0.696969696969697,0.6363636363636364,0.5775467493995949,3,0.5775467493995949,False,0.5775467493995949
D038,1,40,22,3,3,6,0.55,0.475,0.475,1,0.5459903260806109,True,0.0
D038,2,45,31,6,4,5,0.6888888888888889,0.5555555555555556,0.5185435435435436,1,0.5459903260806109,False,0.5185435435435436
D038,3,46,21,2,2,3,0.45652173913043476,0.41304347826086957,0.4775328281761291,1,0.5459903260806109,False,0.4775328281761291
D038,4,42,22,5,3,5,0.5238095238095238,0.40476190476190477,0.4546964657506085,1,0.5459903260806109,False,0.4546964657506085
D038,5,27,18,1,3,2,0.6666666666666666,0.6296296296296297,0.5018656643273128,1,0.5459903260806109,False,0.5018656643273128
D038,6,44,27,1,3,5,0.6136363636363636,0.5909090909090909,0.5233098380452947,1,0.5459903260806109,False,0.5233098380452947
D038,7,32,20,2,0,4,0.625,0.5625,0.5319620695079265,1,0.5459903260806109,False,0.5319620695079265
D038,8,35,23,2,5,3,0.6571428571428571,0.6,0.5459903260806109,1,0.5459903260806109,False,0.5459903260806109
D038,9,47,31,2,5,5,0.6595744680851063,0.6170212765957447,0.5598566425301107,2,0.5382939801994086,True,0.0
D038,10,35,22,1,6,1,0.6285714285714286,0.6,0.5673542290259569,2,0.5382939801994086,False,0.5673542290259569
D038,11,43,28,6,3,3,0.6511627906976745,0.5116279069767442,0.5573153405595719,2,0.5382939801994086,False,0.5573153405595719
D038,12,42,28,4,4,0,0.6666666666666666,0.5714285714285714,0.5597833840298181,2,0.5382939801994086,False,0.5597833840298181
D038,13,21,14,0,0,2,0.6666666666666666,0.6666666666666666,0.5780208912354513,2,0.5382939801994086,False,0.5780208912354513
D038,14,20,9,1,1,2,0.45,0.4,0.5482591536096668,2,0.5382939801994086,False,0.5482591536096668
D038,15,40,24,4,3,4,0.6,0.5,0.5403274092319945,2,0.5382939801994086,False,0.5403274092319945
D038,16,36,21,2,3,4,0.5833333333333334,0.5277777777777778,0.5382939801994086,2,0.5382939801994086,False,0.5382939801994086
D038,17,30,18,1,2,1,0.6,0.5666666666666667,0.5428365823413693,3,0.5993794217546518,True,0.0
